description,title,image_id,user_tags
The building in the background is a celebration of the UDF (Ulstier(?) Defense Force). Basically the IRA (Or R.IRA as its known now) but for the British.. Finding it next to a childrens playground is disturbing.,Ireland,3841485491,[]
,Flat Iron building,3672434560,"['2007', 'flat iron', 'flat iron building', 'manhattan', 'nyc', 'usa']"
"""Will you stop flirting with that farmer,"" my sassy mother said when I stopped to take his photo after having earlier seeing him alongside the road .

""He's cute and look at that tractor!"" I exclaimed enthusiastically.  I like farms and cute farmers.

""I wish you'd just marry you a farmer,"" Mother said in that voice she uses when she thinks I'm being silly.  ""But then, I don't think you'd make a good farmer's wife,"" she added.  ""You'd probably have to milk cows every morning and work 'til dark!""",The Farmer made my heart flutter,8191799217,"['blueridge mountains', 'farmers', 'fields', 'flickr', 'green', 'north carolina', 'tractors']"
Caernarfon - Llifogydd Llanw Uchel / High Tide Flooding,20140103-109,11729833165,"['20140103', 'caernarfon', 'cymru', 'floods', 'gwynedd', 'llanw', 'llifogydd', 'tide', 'wales']"
"The Danube caused floods in Bratislava, 2013",Danube_flooding,8972246882,"['2013', 'bratislava', 'danube', 'flood']"
This is what the Nov 2009 floods did to Sunny Bank jetty on Coniston Water.,Flood damage,4467338343,"['coniston', 'cumbria floods', 'flood', 'sunny bank']"
"The next week: <a href=""http://news.google.com/news?q=flooding 2008 iowa"">horrible flooding</a>.",Mighty Mississippi a week before a storm,2578486624,"['cross country move', 'mississippi river', 'road trip']"
Chia,,5751041495,"['boat', 'bote', 'bridge', 'flood', 'inundacion', 'puente', 'trabajadores', 'workers']"
,"The Flood, Braila, Romania - 2010",4944878563,"['braila', 'danube', 'donau', 'donauradwanderweg', 'duna', 'dunare', 'dunarea', 'flood', 'flooded', 'inundatie', 'inundatii', 'overflow', 'revarsare', 'romania', 'roumanie', 'tuna']"
"5/2/2011 Flooding in Orleans In.

Yesterday 5/1 I walked around this house. 
Can you see the fire hydrant ?

This is the same house 5 days ago as the water was falling. 
<a href=""http://www.flickr.com/photos/w9ned/5675037231"">www.flickr.com/photos/w9ned/5675037231</a>",Orleans Indiana Flood,5683281274,"['5/2/2011', 'america', 'dsc-hx1', 'fire', 'fire hydrant', 'fire plug', 'flod', 'flood', 'flooding', 'flowing water', 'fluctus', 'flumen', 'flut', 'hydrant', 'indiana', 'johnny pump', 'midwest', 'northamerica', 'orleans', 'overflow', 'portrait', 'southernindiana', 'submerged', 'vloed', 'water']"
"At Passau the Donau (Danube), Inn, and Ilz converge.  Flooding is frequent, and as can be seen from these markings on the side of the Rathaus, they can be huge","Flood Markings, Passau",1129987790,"['flooding', 'germany', 'john', 'passau']"
The impassable corner of Park & Newark St.,Flood In Hoboken,462133339,"['cameraphone', 'flood', 'hoboken', 'newark', 'park', 'street']"
,waiting for Godot,9655649471,"['people', 'road', 'signage', 'town']"
"This photograph shows a car driving onto the Kingston punt, (ferry), which crossed the River Murray, linking the Sturt Highway, which ran from over the border to Adelaide.  
When I was a child there was a charge to use the ferry, one shilling a car, and a penny a person.  Prior to that it was also used to ferry sheep, cattle and horses across the river, and they were charged accordingly.  
When a bridge was built at Kingston there were two ferries operating, and they were closed down the day the bridge was officially opened by the South Australian Governor, Sir Mark Oliphant.  The road to the ferry ran straight through the township of Cobdogla, before the by-pass was built. 
By then the Sturt Highway had become a major road, catering not only for the locals, going backwards and forwards across the river, particularly the grape trucks taking loads down to the wineries in the Barossa Valley, but for interstate traffic as well.  
Prior to the bridge being built, every time there was a high river, or flood, the ferry was closed and traffic was diverted when the road went under.  After the 1956 flood, when the river rose 21 feet above pool level, discussions began to build a bridge across the river.  The causeway to the bridge was built above the '56 flood level. 
During peak times, like holidays, or line-ups of grape trucks, people could wait for hours to get across the river.  That was why a second punt was built at Kingston.  The building of the bridge put an end to the delays. 
Image credit: Susan Rooney-Harding, ABC Open Producer",Kingston Punt,7654530672,"['1956 flood', 'abc open riverland', 'cobdogla primary school', 'cwa ladies', 'river murray', 'riverland']"
,Red Hook Flood,6088750153,"['brooklyn', 'flood', 'irene', 'red hook']"
"We saw this all over Europe; when a building is being renovated, its scaffolding is disguised to look like the building itself. I was surprised by how effective this trick is at making the construction site blend in with its surroundings. 

This is the last batch of unposted photos from our Europe trip last year.",Attractive scaffolding,2160165233,"['europe2007', 'europe2007madrid', 'madrid', 'spain']"
"I was finally forced off my bike by this 'puddle', having manfully struggled all the way down Inglemire Lane, and got a bootful of water into the bargain :-P
(Taken during the recent flooding in Hull)",Inglemire Lane,622433412,"['cameraphone', 'eastyorkshire', 'flood', 'hull', 'k750i', 'water']"
"Today the cycle route near Fordwich is flooded. Only a couple of days ago it was passable. So, I had to make a diversion back towards Canterbury in order to use the road to avoid this.",Flooded cycle route,317872256,"['cycling', 'england', 'kent', 'national cycle network', 'ncn', 'ncn1', 'ncr1', 'sustrans', 'uk', 'united kingdom']"
Bergrace Wageningen 75min,IMGP08339-f,5568649338,"['bergrace', 'holland', 'mtb-cup', 'road', 'wageningen']"
We passed this church accidentally when we were diverted off the main road from flooding.,IMG_1565 - church,2716259563,"['200807', 'church', 'emerald', 'field', 'public', 'wisconsin']"
,"Mentor, Ohio Flood",9325553263,"['county', 'flood', 'lake', 'mentor', 'ohio', 'rain', 'street']"
,Santa Barbara - Mountains,326432181,"['america', 'california', 'road trip', 'usa']"
"Spruce Brook flooding on Beckley Road, East Berlin, Connecticut after Hurricane Irene",Irene Damage,6098677223,"['beckley', 'berlin', 'brook', 'connecticut', 'damage', 'east berlin', 'flood', 'flooding', 'hurricane', 'irene', 'spruce', 'storm', 'weather']"
"ADP workers unloading a van with Embassy donations for flood victims. During 2010, Romania was confronted with massive floods. Bucharest, August 4, 2010 (Lucian Crusoveanu / Public Diplomacy Office)",Aid For Flood Victims,4875125067,"['aid', 'bucharest', 'embassy', 'flood', 'help', 'people', 'romania', 'solidarity', 'us', 'victims', 'visdip']"
Russian River 12/31/05,Looking down Guernewood Road,80048386,"['california', 'fence', 'flood', 'guerneville', ""new year's eve"", 'nye', 'rain', 'redwood', 'river', 'russian', 'russian river', 'san francisco bay area', 'storm', 'trees', 'water']"
"Lynmouth, Devon.
June 2012",Lynmouth flood memorial hall,7433747408,"['devon', 'flags', 'holidays', 'lynmouth', 'unionjack']"
Saw a woman and her son walking along the seawall and thought it was an interesting perspective to shoot.,Seawall Stroll,3189771460,"['boats', 'british columbia', 'child', 'downtown', 'life', 'morning', 'mother', 'ocean', 'path', 'people', 'road', 'seawall', 'son', 'stroll', 'urban', 'vancouver', 'walk', 'woman']"
I waded out knee deep in the flooded parking lot to get this. I like how the shopping cart is pointed in the right direction.,365/254  Let's go shopping,2857051137,"['apparently', 'flooded parking lot in berwyn, il', 'making my way to hancock fabrics', 'nothing will stay this quilter from her appointed rounds', 'project 365', 'september 14']"
Vienna. Austria,Hundertwasser building in Vienna,7328035026,"['österreich', 'austria', 'autriche', 'bécs', 'custom', 'customised', 'hudertwasser', 'viena', 'vienna', 'vienne', 'wien']"
,"off the side of the road, later on",271581245,"['canada', 'muskoka']"
,small flood,5360753707,"['2011', 'paris', 'streets']"
,Riverside walk,879256582,"['europe', 'flood', 'leamington spa', 'uk']"
"A footpath through a cow field, unto a tiny road, from a village on a hill. 
Footpath over the Motorway at Donegore",footpath over the Motorway at Donegore,6993886123,"['antrim', 'ireland', 'northern', 'templepatrick']"
"Detail of the column capital is in <a href=""http://www.flickr.com/photos/mollydot/2266030482/"">www.flickr.com/photos/mollydot/2266030482/</a>",IMG_7319,2266030478,"['art deco', 'building', 'napier']"
,,7914746776,"['america', 'busy', 'cars', 'city', 'east coast', 'gothamist', 'korea town', 'life', 'living', 'manhattan', 'midtown', 'new york', 'new york city', 'ny', 'nyc', 'onesevenone', 'people', 'road', 'stefan georgi', 'street', 'united states', 'urban']"
"Round Top, Texas.",The yellow rose (or something) of Texas,4489769211,"['40d', '85mm', 'canon', 'f/1.8', 'flowery crap', 'not sure what this is, so i am calling it a rose.  maybe i am right!', 'round top, tx', 'texas flood of flowery crap']"
"And an intrepid walker (he slipped 3 seconds later, damn iPhone and time lag - missed)",Eddleston Water meets the Tweed,8027229968,"['eddleston water', 'flooding', 'peebles', 'river', 'scotland', 'scottish borders', 'water']"
"The water was about 10 inches deep over the road. We were not the only crazies out in this, there were several other people attempting it too. I was glad we found an alternate route out of there though.","To continue, or not to continue. That is the question.",4040735376,"['2009', 'flood', 'new jersey', 'new jersey lighthouse challenge', 'october', 'rainyday', 'underwater', 'wetroad']"
22nd January 2010,River Axe - floods (02),4295673204,[]
,DSC_7603,2817721291,"['flood', 'waukesha']"
,"Lendel Bridge, River Ouse, York",3869203739,"['bridge', 'lendel bridge', 'river ouse', 'york']"
,Meanwood...River,624611188,"['flood', 'jim moran', 'leeds', 'meanwood', 'meanwood park', 'nikond80', 'uk', 'west yorkshire']"
The view from in front of South Hall.  The trees have grown....,Towers - From South Hall,4003282825,"['antioch college', 'main building', 'reunion 2009']"
"Mosaic Canyon is a canyon in the north western mountain face of the valley which is named after a stream-derived breccia sediment with angular blocks of dolomite in a pebbly matrix. The entrance to Mosaic Canyon appears deceptively ordinary, but just a 1/4 mile (400m) walk up the canyon narrows dramatically to a deep slot cut into the face of Tucki Mountain. Smooth, polished marble walls enclose the trail as it follows the canyon's sinuous curves. The canyon follows faults that formed when the rocky crust of the Death Valley region began stretching just a few million years ago. Running water scoured away at the fault-weakened rock, gradually carving Mosaic canyon.
Periodic flash floods carry rocky debris (sediment) eroded from Mosaic Canyon and the surrounding hillsides toward the valley below. At the canyon mouth water spreads out and deposits its sediment load, gradually building up a large wedge-shaped alluvial fan that extends down toward Stovepipe Wells. This canyon was formed through a process of cut and fill which included periodic erosive floods followed by long periods of deposition and uplift. But due to the uplift when the next flood hit the area it would deeply cut the streambed which forms stair step-shaped banks.


Dolomite promontory at Mosaic Canyon, with view of Death Valley
Mosaic Canyon's polished marble walls are carved from the Noonday Dolomite and other Precambrian carbonate rocks. These rock formation began as limestone deposited during Late Precambrian (about 850-700 million years ago) when the area was covered by a warm sea. Later addition of magnesium changed the limestone, a rock made of calcium carbonate, to dolomite, a calcium-magnesium carbonate. The dolomite was later deeply buried by younger sediment. Far below the surface, high pressure and temperature altered the dolomite into the metamorphic rock, marble. The Noonday Dolomite has since been tilted from uplift.
Mosaic Canyon was named for a rock formation known as the Mosaic Breccia. Breccia is an Italian word meaning gravel. This formation is composed of angular fragments of many different kinds of parent rock, and it can be seen on the floor of the canyon just south of the parking area.
(Wikipedia)",Mosaic Canyon,8231929776,"['california', 'death valley', 'death valley national park', 'national park']"
